country,bromeliad_id,day,class,ord,family,subfamily,genus,species,abundance,size_mm,dry_mass_mg,bromspecies,predator,resource
bras,E6,21/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp2,1,0.89,0.028,alcantarea_imperialis,present,enriched
bras,E12,21/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp3,1,NA,NA,alcantarea_imperialis,present,control
bras,E12,21/04/2022,Hexapoda,Hemiptera,NA,NA,NA,nymph2,1,NA,NA,alcantarea_imperialis,present,control
bras,E12,21/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,2.9,0.198,alcantarea_imperialis,present,control
bras,E12,21/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp5,1,1.17,0.035,alcantarea_imperialis,present,control
bras,E12,21/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp5,1,1.15,0.036,alcantarea_imperialis,present,control
bras,E23,21/04/2022,Hexapoda,Lepidoptera,NA,NA,NA,sp7,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E11,21/04/2022,Hexapoda,Psocoptera,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,control
bras,E21,21/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E1,21/04/2022,Hexapoda,Coleoptera,Chrysomelidae,Alticinae,NA,sp2,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E1,21/04/2022,Arachnida,Araneae,NA,NA,NA,sp3,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E1,21/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp6,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E9,21/04/2022,Hexapoda,Hymenoptera,Vespidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E15,21/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,3,NA,NA,alcantarea_imperialis,present,control
bras,E15,21/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E15,21/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,present,control
bras,E32,21/04/2022,Hexapoda,Lepidoptera,NA,NA,NA,sp8,1,NA,NA,alcantarea_imperialis,absent,control
bras,E4,21/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E4,21/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E28,21/04/2022,Hexapoda,Lepidoptera,NA,NA,NA,sp9,1,NA,NA,alcantarea_imperialis,absent,control
bras,E24,21/04/2022,Hexapoda,Coleoptera,Chrysomelidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E24,21/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E22,21/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp2,1,0.74,0.03,alcantarea_imperialis,absent,enriched
bras,E32,21/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp2,1,1.14,0.039,alcantarea_imperialis,absent,control
bras,E2,22/04/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E2,22/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E11,22/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E27,22/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,2,NA,NA,alcantarea_imperialis,absent,control
bras,E27,22/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E27,22/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,control
bras,E4,22/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E4,22/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,2,NA,NA,alcantarea_imperialis,present,enriched
bras,E15,22/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E15,22/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E1,22/04/2022,Arachnida,Araneae,NA,NA,NA,sp3,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E1,22/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E1,22/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E16,22/04/2022,Hexapoda,Hemiptera,NA,NA,NA,nymph2,1,NA,NA,alcantarea_imperialis,present,control
bras,E28,22/04/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,sp3,1,NA,NA,alcantarea_imperialis,absent,control
bras,E28,22/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E26,22/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E26,22/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,2,NA,NA,alcantarea_imperialis,absent,control
bras,E26,22/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,3.33,0.273,alcantarea_imperialis,absent,control
bras,E19,22/04/2022,Hexapoda,Lepidoptera,NA,NA,NA,larva9,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E30,22/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,2,NA,NA,alcantarea_imperialis,absent,control
bras,E30,22/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp2,1,1.17,0.12,alcantarea_imperialis,absent,control
bras,E20,22/04/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E24,22/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E24,22/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E24,22/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp1,1,0.084,0.1,alcantarea_imperialis,absent,enriched
bras,E24,22/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp1,1,0.77,NA,alcantarea_imperialis,absent,enriched
bras,E5,22/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E10,22/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,2,NA,NA,alcantarea_imperialis,present,control
bras,E10,22/04/2022,Hexapoda,Hemiptera,NA,NA,NA,nymph8,1,NA,NA,alcantarea_imperialis,present,control
bras,E10,22/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp4,1,1.57,0.032,alcantarea_imperialis,present,control
bras,E18,22/04/2022,Hexapoda,Hemiptera,NA,NA,NA,nymph2,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E18,22/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E7,22/04/2022,Hexapoda,Diptera,Tipulidae,NA,NA,sp3,1,3.94,0.273,alcantarea_imperialis,present,enriched
bras,E7,22/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,2.58,0.325,alcantarea_imperialis,present,enriched
bras,E17,22/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E3,22/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,3.18,0.786,alcantarea_imperialis,present,enriched
bras,E3,22/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp4,1,1.8,0.048,alcantarea_imperialis,present,enriched
bras,E25,22/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,2.86,0.253,alcantarea_imperialis,absent,control
bras,E25,22/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,2.71,0.265,alcantarea_imperialis,absent,control
bras,E25,23/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,absent,control
bras,E6,23/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E31,23/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp2,1,0.95,0.014,alcantarea_imperialis,absent,control
bras,E31,23/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E21,23/04/2022,Hexapoda,Lepidoptera,NA,NA,NA,sp9,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E27,23/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp5,2,NA,NA,alcantarea_imperialis,absent,control
bras,E4,23/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp5,7,NA,NA,alcantarea_imperialis,present,enriched
bras,E26,23/04/2022,Hexapoda,Hymenoptera,Apidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E6,23/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E12,23/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,control
bras,E10,23/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,2,NA,NA,alcantarea_imperialis,present,control
bras,E10,23/04/2022,Hexapoda,Hemiptera,NA,NA,NA,nymph8,1,NA,NA,alcantarea_imperialis,present,control
bras,E5,23/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E24,23/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E31,23/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,control
bras,E2,24/04/2022,Hexapoda,Hemiptera,NA,NA,NA,nymph1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E2,24/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E23,24/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E22,24/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E22,24/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E6,24/04/2022,Hexapoda,Coleoptera,Chrysomelidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E6,24/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E6,24/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp3,1,1.55,0.023,alcantarea_imperialis,present,enriched
bras,E8,24/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E8,24/04/2022,Hexapoda,Lepidoptera,NA,NA,NA,larva10,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E18,24/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E18,24/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E18,24/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E18,24/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E25,24/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E3,24/04/2022,Arachnida,Araneae,Salticidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E3,24/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp3,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E3,24/04/2022,Hexapoda,Lepidoptera,NA,NA,NA,larva7,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E21,24/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp5,2,NA,NA,alcantarea_imperialis,absent,enriched
bras,E21,24/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E21,24/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E9,24/04/2022,Hexapoda,Neuroptera,Chrysopidae,NA,NA,larva1,1,NA,NA,alcantarea_imperialis,present,control
bras,E9,24/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp4,1,1.27,0.037,alcantarea_imperialis,present,control
bras,E9,24/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp1,1,1.31,0.052,alcantarea_imperialis,present,control
bras,E1,24/04/2022,Hexapoda,Diptera,Mycetophilidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E1,24/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp4,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E32,24/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E14,24/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,2,NA,NA,alcantarea_imperialis,present,control
bras,E14,24/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,present,control
bras,E24,24/04/2022,Arachnida,Araneae,NA,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E24,24/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E24,24/04/2022,Hexapoda,Diptera,Trichoceridae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E30,24/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,absent,control
bras,E30,24/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,absent,control
bras,E19,24/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E28,24/04/2022,Hexapoda,Diptera,NA,NA,NA,sp3,1,NA,NA,alcantarea_imperialis,absent,control
bras,E28,24/04/2022,Hexapoda,Hemiptera,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E28,24/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E29,24/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E31,24/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp6,1,1.6,0.089,alcantarea_imperialis,absent,control
bras,E12,24/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,2,NA,NA,alcantarea_imperialis,present,control
bras,E15,24/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,3.12,0.236,alcantarea_imperialis,present,control
bras,E11,24/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,2,NA,NA,alcantarea_imperialis,present,control
bras,E16,24/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp1,1,0.94,0.044,alcantarea_imperialis,present,control
bras,E5,24/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,2,NA,NA,alcantarea_imperialis,present,enriched
bras,E15,25/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,present,control
bras,E3,25/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,2.62,0.136,alcantarea_imperialis,present,enriched
bras,E2,25/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E2,25/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E2,25/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp12,1,3.7,0.225,alcantarea_imperialis,present,enriched
bras,E4,25/04/2022,Hexapoda,Lepidoptera,NA,NA,NA,sp10,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E4,25/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E15,25/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,control
bras,E9,25/04/2022,Arachnida,Araneae,Salticidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E1,25/04/2022,Hexapoda,Orthoptera,Tettigoniidae,NA,NA,nymph1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E21,25/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp4,2,NA,NA,alcantarea_imperialis,absent,enriched
bras,E32,25/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp4,3,NA,NA,alcantarea_imperialis,absent,control
bras,E26,25/04/2022,Hexapoda,Hemiptera,NA,NA,NA,nymph2,1,NA,NA,alcantarea_imperialis,absent,control
bras,E13,25/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E13,25/04/2022,Arachnida,Araneae,Philodromidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E25,25/04/2022,Hexapoda,Diptera,NA,NA,NA,sp8,1,NA,NA,alcantarea_imperialis,absent,control
bras,E25,25/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,absent,control
bras,E25,25/04/2022,Hexapoda,Hymenoptera,NA,NA,NA,sp7,1,NA,NA,alcantarea_imperialis,absent,control
bras,E25,25/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E10,25/04/2022,Hexapoda,Coleoptera,Curculionidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,control
bras,E8,25/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E8,25/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E8,25/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E8,25/04/2022,Hexapoda,Coleoptera,Carabidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E11,25/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,2.54,0.155,alcantarea_imperialis,present,control
bras,E18,25/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E7,25/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,3.1,0.211,alcantarea_imperialis,present,enriched
bras,E20,25/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,3.23,0.244,alcantarea_imperialis,absent,enriched
bras,E20,25/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp10,1,1.43,0.08,alcantarea_imperialis,absent,enriched
bras,E6,26/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E6,26/04/2022,Hexapoda,Hemiptera,Alydidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E6,26/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E12,26/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,2,NA,NA,alcantarea_imperialis,present,control
bras,E12,26/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E4,26/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E4,26/04/2022,Hexapoda,Orthoptera,Acrididae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E27,26/04/2022,Hexapoda,Hemiptera,Reduviidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E32,26/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp6,3,NA,NA,alcantarea_imperialis,absent,control
bras,E1,26/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E1,26/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,2,NA,NA,alcantarea_imperialis,present,enriched
bras,E21,26/04/2022,Hexapoda,Lepidoptera,NA,NA,NA,sp6,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E21,26/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E21,26/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp4,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E10,26/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,control
bras,E10,26/04/2022,Hexapoda,Diptera,Tipulidae,NA,NA,sp2,1,4.88,0.496,alcantarea_imperialis,present,control
bras,E22,26/04/2022,Hexapoda,Coleoptera,Chrysomelidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E22,26/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E7,26/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,2,NA,NA,alcantarea_imperialis,present,enriched
bras,E7,26/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E29,26/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E29,26/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,absent,control
bras,E29,26/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp4,1,1.9,0.048,alcantarea_imperialis,absent,control
bras,E29,26/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp3,1,NA,NA,alcantarea_imperialis,absent,control
bras,E18,26/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp2,2,NA,NA,alcantarea_imperialis,absent,enriched
bras,E3,26/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp3,1,1.31,0.012,alcantarea_imperialis,present,enriched
bras,E16,26/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp3,1,1.18,0.046,alcantarea_imperialis,present,control
bras,E16,26/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,2.86,0.145,alcantarea_imperialis,present,control
bras,E13,26/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,2.87,0.169,alcantarea_imperialis,present,control
bras,E19,26/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E32,26/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp4,1,1.51,0.035,alcantarea_imperialis,absent,control
bras,E32,26/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp7,1,NA,NA,alcantarea_imperialis,absent,control
bras,E28,26/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp5,1,0.96,0.012,alcantarea_imperialis,absent,control
bras,E25,26/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp4,1,1.48,0.021,alcantarea_imperialis,absent,control
bras,E20,26/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp4,1,1.78,0.028,alcantarea_imperialis,absent,enriched
bras,E2,27/04/2022,Hexapoda,Lepidoptera,NA,NA,NA,sp3,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E2,27/04/2022,Arachnida,Araneae,Salticidae,NA,NA,sp3,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E23,27/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E11,27/04/2022,Arachnida,Araneae,Salticidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,control
bras,E6,27/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E6,27/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E6,27/04/2022,Hexapoda,Diptera,NA,NA,NA,sp7,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E3,27/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E3,27/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E16,27/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,control
bras,E18,27/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp3,1,1.32,0.042,alcantarea_imperialis,absent,enriched
bras,E21,27/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E21,27/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp10,1,1.66,0.053,alcantarea_imperialis,absent,enriched
bras,E9,27/04/2022,Hexapoda,Diptera,NA,NA,NA,sp7,1,NA,NA,alcantarea_imperialis,present,control
bras,E9,27/04/2022,Arachnida,Araneae,NA,NA,NA,sp6,1,NA,NA,alcantarea_imperialis,present,control
bras,E1,27/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E15,27/04/2022,Hexapoda,Hemiptera,NA,NA,NA,nymph1,1,NA,NA,alcantarea_imperialis,present,control
bras,E28,27/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,absent,control
bras,E26,27/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,absent,control
